X,Y,AngularMomentumDensity
0.5326633165829144,-2.0,0.9771883771956352
0.5527638190954773,-2.0,0.9773013473832151
0.5728643216080402,-2.0,0.9774173258340983
0.5929648241206031,-2.0,0.9775362035213949
0.613065326633166,-2.0,0.9776578705216022
0.6331658291457285,-2.0,0.9777822162352917
0.6532663316582914,-2.0,0.9779091296026367
0.6733668341708543,-2.0,0.9780384993131657
0.6934673366834172,-2.0,0.9781702140091871
0.7135678391959801,-2.0,0.9783041624823793
0.7336683417085426,-2.0,0.9784402338631135
0.7537688442211055,-2.0,0.9785783178021044
0.7738693467336684,-2.0,0.9787183046440754
0.7939698492462313,-2.0,0.9788600855931386
0.8140703517587942,-2.0,0.9790035528696808
0.8341708542713566,-2.0,0.9791485998585722
0.8542713567839195,-2.0,0.9792951212485773
0.8743718592964824,-2.0,0.9794430131628877
0.8944723618090453,-2.0,0.9795921732807484
0.9145728643216082,-2.0,0.9797425009501858
0.9346733668341707,-2.0,0.9798938972918882
0.9547738693467336,-2.0,0.9800462652943276
0.9748743718592965,-2.0,0.9801995099002452
0.9949748743718594,-2.0,0.9803535380846473
1.0150753768844223,-2.0,0.9805082589245063
1.0351758793969852,-2.0,0.9806635836603596
1.0552763819095476,-2.0,0.9808194257500454
1.0753768844221105,-2.0,0.9809757009148249
1.0954773869346734,-2.0,0.9811323271781486
1.1155778894472363,-2.0,0.9812892248973653
1.1356783919597992,-2.0,0.9814463167886448
1.1557788944723617,-2.0,0.9816035279454403
1.1758793969849246,-2.0,0.9817607858507806
1.1959798994974875,-2.0,0.9819180203837212
1.2160804020100504,-2.0,0.9820751638202654
1.2361809045226133,-2.0,0.9822321508290781
1.2562814070351758,-2.0,0.9823889184623069
1.2763819095477387,-2.0,0.9825454061418346
1.2964824120603016,-2.0,0.982701555641269
1.3165829145728645,-2.0,0.9828573110639847
1.3366834170854274,-2.0,0.9830126188175109
1.3567839195979898,-2.0,0.983167427584574
1.3768844221105527,-2.0,0.983321688291068
1.3969849246231156,-2.0,0.9834753540712401
1.4170854271356785,-2.0,0.9836283802303628
1.4371859296482414,-2.0,0.9837807242051424
1.457286432160804,-2.0,0.9839323455221267
1.4773869346733668,-2.0,0.9840832057543386
1.4974874371859297,-2.0,0.984233268476371
1.5175879396984926,-2.0,0.9843824992181589
1.5376884422110555,-2.0,0.984530865417631
1.557788944723618,-2.0,0.9846783363724402
1.5778894472361809,-2.0,0.9848248831909554
1.5979899497487438,-2.0,0.9849704787426833
1.6180904522613067,-2.0,0.9851150976082899
1.6381909547738696,-2.0,0.9852587160293642
1.658291457286432,-2.0,0.9854013118580749
1.678391959798995,-2.0,0.9855428645068396
1.6984924623115578,-2.0,0.9856833548981394
1.7185929648241207,-2.0,0.985822765414579
1.7386934673366836,-2.0,0.9859610798493053
1.758793969849246,-2.0,0.986098283356871
1.778894472361809,-2.0,0.9862343624046295
1.7989949748743719,-2.0,0.9863693047247408
1.8190954773869348,-2.0,0.9865030992668574
1.8391959798994977,-2.0,0.9866357361515472
1.8592964824120601,-2.0,0.9867672066245166
1.879396984924623,-2.0,0.9868975030116786
1.899497487437186,-2.0,0.987026618675104
1.9195979899497488,-2.0,0.987154547969902
1.9396984924623117,-2.0,0.9872812862020534
1.9597989949748746,-2.0,0.9874068295872247
1.979899497487437,-2.0,0.9875311752105871
2.0,-2.0,0.9876543209876542
-2.0,-1.979899497487437,0.9875311752105871
-1.979899497487437,-1.979899497487437,0.9874055479704522
-1.9597989949748744,-1.979899497487437,0.9872786713357478
-1.9396984924623115,-1.979899497487437,0.9871505466882506
-1.9195979899497488,-1.979899497487437,0.987021176251581
-1.899497487437186,-1.979899497487437,0.9868905631320966
-1.879396984924623,-1.979899497487437,0.986758711360906
-1.8592964824120604,-1.979899497487437,0.9866256259369848
-1.8391959798994975,-1.979899497487437,0.9864913128713728
-1.8190954773869348,-1.979899497487437,0.9863557792324354
-1.7989949748743719,-1.979899497487437,0.9862190331921517
-1.778894472361809,-1.979899497487437,0.9860810840734014
-1.7587939698492463,-1.979899497487437,0.9859419423982085
-1.7386934673366834,-1.979899497487437,0.9858016199368904
-1.7185929648241207,-1.979899497487437,0.9856601297580642
-1.6984924623115578,-1.979899497487437,0.9855174862794448
-1.678391959798995,-1.979899497487437,0.9853737053193676
-1.6582914572864322,-1.979899497487437,0.9852288041489599
-1.6381909547738693,-1.979899497487437,0.9850828015448706
-1.6180904522613067,-1.979899497487437,0.9849357178424689
-1.5979899497487438,-1.979899497487437,0.984787574989407
-1.5778894472361809,-1.979899497487437,0.9846383965994303
-1.557788944723618,-1.979899497487437,0.9844882080063113
-1.5376884422110553,-1.979899497487437,0.9843370363177779
-1.5175879396984926,-1.979899497487437,0.984184910469285
-1.4974874371859297,-1.979899497487437,0.9840318612774754
-1.4773869346733668,-1.979899497487437,0.9838779214931601
-1.457286432160804,-1.979899497487437,0.9837231258536409
-1.4371859296482412,-1.979899497487437,0.9835675111341826
-1.4170854271356785,-1.979899497487437,0.9834111161984265
-1.3969849246231156,-1.979899497487437,0.9832539820475381
-1.3768844221105527,-1.979899497487437,0.9830961518678494
-1.3567839195979898,-1.979899497487437,0.9829376710767652
-1.3366834170854272,-1.979899497487437,0.9827785873666735
-1.3165829145728645,-1.979899497487437,0.9826189507465984
-1.2964824120603016,-1.979899497487437,0.9824588135813195
-1.2763819095477387,-1.979899497487437,0.9822982306276681
-1.2562814070351758,-1.979899497487437,0.9821372590677055
-1.236180904522613,-1.979899497487437,0.9819759585384695
-1.2160804020100502,-1.979899497487437,0.9818143911579762
-1.1959798994974875,-1.979899497487437,0.9816526215471546
-1.1758793969849246,-1.979899497487437,0.981490716847369
-1.1557788944723617,-1.979899497487437,0.9813287467332028
-1.135678391959799,-1.979899497487437,0.9811667834201496
-1.1155778894472361,-1.979899497487437,0.9810049016668739
-1.0954773869346734,-1.979899497487437,0.9808431787716825
-1.0753768844221105,-1.979899497487437,0.9806816945628636
-1.0552763819095476,-1.979899497487437,0.9805205313825499
-1.035175879396985,-1.979899497487437,0.9803597740637527
-1.015075376884422,-1.979899497487437,0.9801995099002452
-0.9949748743718594,-1.979899497487437,0.9800398286089573
-0.9748743718592965,-1.979899497487437,0.9798808222845765
-0.9547738693467336,-1.979899497487437,0.9797225853460466
-0.9346733668341709,-1.979899497487437,0.9795652144746869
-0.914572864321608,-1.979899497487437,0.9794088085436728
-0.8944723618090451,-1.979899497487437,0.979253468538627
-0.8743718592964824,-1.979899497487437,0.979099297469126
-0.8542713567839195,-1.979899497487437,0.9789464002709256
-0.8341708542713568,-1.979899497487437,0.9787948836987641
-0.8140703517587939,-1.979899497487437,0.9786448562096336
-0.793969849246231,-1.979899497487437,0.9784964278364316
-0.7738693467336684,-1.979899497487437,0.9783497100519869
-0.7537688442211055,-1.979899497487437,0.9782048156234504
-0.7336683417085428,-1.979899497487437,0.9780618584571338
-0.7135678391959799,-1.979899497487437,0.9779209534339021
-0.693467336683417,-1.979899497487437,0.9777822162352916
-0.6733668341708543,-1.979899497487437,0.9776457631605837
-0.6532663316582914,-1.979899497487437,0.9775117109351087
-0.6331658291457287,-1.979899497487437,0.977380176510135
-0.6130653266331658,-1.979899497487437,0.9772512768547356
-0.5929648241206029,-1.979899497487437,0.9771251287401063
-0.5728643216080402,-1.979899497487437,0.9770018485168599
-0.5527638190954773,-1.979899497487437,0.9768815518858867
-0.5326633165829147,-1.979899497487437,0.9767643536634237
-0.5125628140703518,-1.979899497487437,0.9766503675410568
-0.49246231155778886,-1.979899497487437,0.9765397058414064
-0.4723618090452262,-1.979899497487437,0.9764324792703298
-0.4522613065326633,-1.979899497487437,0.9763287966665094
-0.4321608040201004,-1.979899497487437,0.9762287647493493
-0.4120603015075377,-1.979899497487437,0.9761324878661477
-0.3919597989949748,-1.979899497487437,0.9760400677395527
-0.3718592964824121,-1.979899497487437,0.9759516032163311
-0.3517587939698492,-1.979899497487437,0.9758671900185317
-0.3316582914572863,-1.979899497487437,0.9757869204981168
-0.31155778894472363,-1.979899497487437,0.9757108833961707
-0.29145728643216073,-1.979899497487437,0.9756391636077982
-0.27135678391959805,-1.979899497487437,0.9755718419538085
-0.25125628140703515,-1.979899497487437,0.9755089949602989
-0.23115577889447225,-1.979899497487437,0.9754506946472089
-0.21105527638190957,-1.979899497487437,0.9753970083269083
-0.19095477386934667,-1.979899497487437,0.9753479984138457
-0.170854271356784,-1.979899497487437,0.975303722246232
-0.1507537688442211,-1.979899497487437,0.9752642319207026
-0.1306532663316582,-1.979899497487437,0.9752295741408289
-0.11055276381909551,-1.979899497487437,0.9751997900802919
-0.09045226130653261,-1.979899497487437,0.9751749152614623
-0.07035175879396993,-1.979899497487437,0.975154979450048
-0.05025125628140703,-1.979899497487437,0.975140006566388
-0.03015075376884413,-1.979899497487437,0.9751300146138875
-0.01005025125628145,-1.979899497487437,0.9751250156249902
0.010050251256281229,-1.979899497487437,0.9751250156249902
0.03015075376884413,-1.979899497487437,0.9751300146138875
0.05025125628140703,-1.979899497487437,0.975140006566388
0.07035175879396993,-1.979899497487437,0.975154979450048
0.09045226130653283,-1.979899497487437,0.9751749152614623
0.11055276381909529,-1.979899497487437,0.9751997900802918
0.1306532663316582,-1.979899497487437,0.9752295741408289
0.1507537688442211,-1.979899497487437,0.9752642319207026
0.170854271356784,-1.979899497487437,0.975303722246232
0.1909547738693469,-1.979899497487437,0.9753479984138457
0.2110552763819098,-1.979899497487437,0.9753970083269083
0.23115577889447225,-1.979899497487437,0.9754506946472089
0.25125628140703515,-1.979899497487437,0.9755089949602989
0.27135678391959805,-1.979899497487437,0.9755718419538085
0.29145728643216096,-1.979899497487437,0.9756391636077982
0.31155778894472386,-1.979899497487437,0.9757108833961707
0.3316582914572863,-1.979899497487437,0.9757869204981168
0.3517587939698492,-1.979899497487437,0.9758671900185317
0.3718592964824121,-1.979899497487437,0.9759516032163311
0.391959798994975,-1.979899497487437,0.9760400677395527
0.4120603015075379,-1.979899497487437,0.9761324878661477
0.4321608040201004,-1.979899497487437,0.9762287647493493
0.4522613065326633,-1.979899497487437,0.9763287966665094
0.4723618090452262,-1.979899497487437,0.9764324792703298
0.4924623115577891,-1.979899497487437,0.9765397058414064
0.512562814070352,-1.979899497487437,0.9766503675410568
0.5326633165829144,-1.979899497487437,0.9767643536634241
0.5527638190954773,-1.979899497487437,0.9768815518858867
0.5728643216080402,-1.979899497487437,0.9770018485168599
0.5929648241206031,-1.979899497487437,0.9771251287401058
0.613065326633166,-1.979899497487437,0.9772512768547356
0.6331658291457285,-1.979899497487437,0.9773801765101349
0.6532663316582914,-1.979899497487437,0.9775117109351087
0.6733668341708543,-1.979899497487437,0.9776457631605837
0.6934673366834172,-1.979899497487437,0.9777822162352916
0.7135678391959801,-1.979899497487437,0.9779209534339021
0.7336683417085426,-1.979899497487437,0.9780618584571338
0.7537688442211055,-1.979899497487437,0.9782048156234504
0.7738693467336684,-1.979899497487437,0.9783497100519869
0.7939698492462313,-1.979899497487437,0.9784964278364312
0.8140703517587942,-1.979899497487437,0.9786448562096333
0.8341708542713566,-1.979899497487437,0.9787948836987643
0.8542713567839195,-1.979899497487437,0.9789464002709256
0.8743718592964824,-1.979899497487437,0.979099297469126
0.8944723618090453,-1.979899497487437,0.9792534685386272
0.9145728643216082,-1.979899497487437,0.9794088085436728
0.9346733668341707,-1.979899497487437,0.9795652144746873
0.9547738693467336,-1.979899497487437,0.9797225853460466
0.9748743718592965,-1.979899497487437,0.9798808222845765
0.9949748743718594,-1.979899497487437,0.9800398286089573
1.0150753768844223,-1.979899497487437,0.9801995099002452
1.0351758793969852,-1.979899497487437,0.9803597740637529
1.0552763819095476,-1.979899497487437,0.9805205313825499
1.0753768844221105,-1.979899497487437,0.9806816945628636
1.0954773869346734,-1.979899497487437,0.9808431787716825
1.1155778894472363,-1.979899497487437,0.9810049016668737
1.1356783919597992,-1.979899497487437,0.9811667834201496
1.1557788944723617,-1.979899497487437,0.9813287467332028
1.1758793969849246,-1.979899497487437,0.981490716847369
1.1959798994974875,-1.979899497487437,0.9816526215471546
1.2160804020100504,-1.979899497487437,0.9818143911579763
1.2361809045226133,-1.979899497487437,0.9819759585384693
1.2562814070351758,-1.979899497487437,0.9821372590677055
1.2763819095477387,-1.979899497487437,0.9822982306276681
1.2964824120603016,-1.979899497487437,0.9824588135813195
1.3165829145728645,-1.979899497487437,0.9826189507465984
1.3366834170854274,-1.979899497487437,0.9827785873666736
1.3567839195979898,-1.979899497487437,0.9829376710767652
1.3768844221105527,-1.979899497487437,0.9830961518678494
1.3969849246231156,-1.979899497487437,0.9832539820475381
1.4170854271356785,-1.979899497487437,0.9834111161984265
1.4371859296482414,-1.979899497487437,0.9835675111341824
1.457286432160804,-1.979899497487437,0.9837231258536409
1.4773869346733668,-1.979899497487437,0.9838779214931601
1.4974874371859297,-1.979899497487437,0.9840318612774754
1.5175879396984926,-1.979899497487437,0.984184910469285
1.5376884422110555,-1.979899497487437,0.9843370363177777
1.557788944723618,-1.979899497487437,0.9844882080063113
1.5778894472361809,-1.979899497487437,0.9846383965994303
1.5979899497487438,-1.979899497487437,0.984787574989407
1.6180904522613067,-1.979899497487437,0.9849357178424689
1.6381909547738696,-1.979899497487437,0.9850828015448704
1.658291457286432,-1.979899497487437,0.9852288041489601
1.678391959798995,-1.979899497487437,0.9853737053193676
1.6984924623115578,-1.979899497487437,0.9855174862794448
1.7185929648241207,-1.979899497487437,0.9856601297580642
1.7386934673366836,-1.979899497487437,0.9858016199368904
1.758793969849246,-1.979899497487437,0.9859419423982085
1.778894472361809,-1.979899497487437,0.9860810840734014
1.7989949748743719,-1.979899497487437,0.9862190331921517
1.8190954773869348,-1.979899497487437,0.9863557792324354
1.8391959798994977,-1.979899497487437,0.9864913128713729
1.8592964824120601,-1.979899497487437,0.9866256259369847
1.879396984924623,-1.979899497487437,0.986758711360906
1.899497487437186,-1.979899497487437,0.9868905631320966
1.9195979899497488,-1.979899497487437,0.987021176251581
1.9396984924623117,-1.979899497487437,0.9871505466882508
1.9597989949748746,-1.979899497487437,0.9872786713357474
1.979899497487437,-1.979899497487437,0.9874055479704522
2.0,-1.979899497487437,0.9875311752105871
-2.0,-1.9597989949748744,0.9874068295872249
-1.979899497487437,-1.9597989949748744,0.9872786713357478
-1.9597989949748744,-1.9597989949748744,0.9871492123736979
-1.9396984924623115,-1.9597989949748744,0.9870184533271092
-1.9195979899497488,-1.9597989949748744,0.9868863956744744
-1.899497487437186,-1.9597989949748744,0.9867530417894183
-1.879396984924623,-1.9597989949748744,0.986618394984593
-1.8592964824120604,-1.9597989949748744,0.9864824595567794
-1.8391959798994975,-1.9597989949748744,0.9863452408331814
-1.8190954773869348,-1.9597989949748744,0.9862067452188947
-1.7989949748743719,-1.9597989949748744,0.9860669802455179
-1.778894472361809,-1.9597989949748744,0.9859259546208793
-1.7587939698492463,-1.9597989949748744,0.9857836782798399
-1.7386934673366834,-1.9597989949748744,0.9856401624361213
-1.7185929648241207,-1.9597989949748744,0.9854954196351166
-1.6984924623115578,-1.9597989949748744,0.985349463807615
-1.678391959798995,-1.9597989949748744,0.9852023103243788
-1.6582914572864322,-1.9597989949748744,0.9850539760514887
-1.6381909547738693,-1.9597989949748744,0.9849044794063797
-1.6180904522613067,-1.9597989949748744,0.9847538404144695
-1.5979899497487438,-1.9597989949748744,0.9846020807662683
-1.5778894472361809,-1.9597989949748744,0.984449223874865
-1.557788944723618,-1.9597989949748744,0.9842952949336552
-1.5376884422110553,-1.9597989949748744,0.9841403209741764
-1.5175879396984926,-1.9597989949748744,0.9839843309238989
-1.4974874371859297,-1.9597989949748744,0.9838273556638152
-1.4773869346733668,-1.9597989949748744,0.9836694280856476
-1.457286432160804,-1.9597989949748744,0.9835105831484914
-1.4371859296482412,-1.9597989949748744,0.9833508579346927
-1.4170854271356785,-1.9597989949748744,0.9831902917047455
-1.3969849246231156,-1.9597989949748744,0.9830289259509883
-1.3768844221105527,-1.9597989949748744,0.9828668044498459
-1.3567839195979898,-1.9597989949748744,0.9827039733123806
-1.3366834170854272,-1.9597989949748744,0.982540481032872
-1.3165829145728645,-1.9597989949748744,0.9823763785351494
-1.2964824120603016,-1.9597989949748744,0.9822117192163834
-1.2763819095477387,-1.9597989949748744,0.9820465589880318
-1.2562814070351758,-1.9597989949748744,0.9818809563136182
-1.236180904522613,-1.9597989949748744,0.981714972243013
-1.2160804020100502,-1.9597989949748744,0.9815486704428813
-1.1959798994974875,-1.9597989949748744,0.9813821172229402
-1.1758793969849246,-1.9597989949748744,0.9812153815576707
-1.1557788944723617,-1.9597989949748744,0.9810485351031131
-1.135678391959799,-1.9597989949748744,0.9808816522083792
-1.1155778894472361,-1.9597989949748744,0.9807148099214931
-1.0954773869346734,-1.9597989949748744,0.9805480879891901
-1.0753768844221105,-1.9597989949748744,0.9803815688502848
-1.0552763819095476,-1.9597989949748744,0.9802153376222336
-1.035175879396985,-1.9597989949748744,0.9800494820805044
-1.015075376884422,-1.9597989949748744,0.9798840926303982
-0.9949748743718594,-1.9597989949748744,0.9797192622709447
-0.9748743718592965,-1.9597989949748744,0.9795550865505298
-0.9547738693467336,-1.9597989949748744,0.9793916635139137
-0.9346733668341709,-1.9597989949748744,0.9792290936403296
-0.914572864321608,-1.9597989949748744,0.9790674797723491
-0.8944723618090451,-1.9597989949748744,0.978906927035257
-0.8743718592964824,-1.9597989949748744,0.978747542746682
-0.8542713567839195,-1.9597989949748744,0.978589436316265
-0.8341708542713568,-1.9597989949748744,0.9784327191351956
-0.8140703517587939,-1.9597989949748744,0.9782775044554677
-0.793969849246231,-1.9597989949748744,0.9781239072587573
-0.7738693467336684,-1.9597989949748744,0.977972044114874
-0.7537688442211055,-1.9597989949748744,0.9778220330297751
-0.7336683417085428,-1.9597989949748744,0.9776739932831988
-0.7135678391959799,-1.9597989949748744,0.9775280452560123
-0.693467336683417,-1.9597989949748744,0.9773843102474472
-0.6733668341708543,-1.9597989949748744,0.9772429102824394
-0.6532663316582914,-1.9597989949748744,0.977103967909362
-0.6331658291457287,-1.9597989949748744,0.9769676059885039
-0.6130653266331658,-1.9597989949748744,0.9768339474717175
-0.5929648241206029,-1.9597989949748744,0.9767031151737137
-0.5728643216080402,-1.9597989949748744,0.9765752315355674
-0.5527638190954773,-1.9597989949748744,0.9764504183810546
-0.5326633165829147,-1.9597989949748744,0.9763287966665096
-0.5125628140703518,-1.9597989949748744,0.9762104862249578
-0.49246231155778886,-1.9597989949748744,0.9760956055053569
-0.4723618090452262,-1.9597989949748744,0.9759842713078113
-0.4522613065326633,-1.9597989949748744,0.9758765985157176
-0.4321608040201004,-1.9597989949748744,0.9757726998258248
-0.4120603015075377,-1.9597989949748744,0.975672685477267
-0.3919597989949748,-1.9597989949748744,0.9755766629806448
-0.3718592964824121,-1.9597989949748744,0.9754847368482958
-0.3517587939698492,-1.9597989949748744,0.9753970083269081
-0.3316582914572863,-1.9597989949748744,0.975313575133668
-0.31155778894472363,-1.9597989949748744,0.9752345311971365
-0.29145728643216073,-1.9597989949748744,0.9751599664040758
-0.27135678391959805,-1.9597989949748744,0.9750899663534331
-0.25125628140703515,-1.9597989949748744,0.9750246121186859
-0.23115577889447225,-1.9597989949748744,0.9749639800197374
-0.21105527638190957,-1.9597989949748744,0.9749081414055268
-0.19095477386934667,-1.9597989949748744,0.9748571624484694
-0.170854271356784,-1.9597989949748744,0.9748111039518217
-0.1507537688442211,-1.9597989949748744,0.9747700211709854
-0.1306532663316582,-1.9597989949748744,0.9747339636497271
-0.11055276381909551,-1.9597989949748744,0.9747029750722003
-0.09045226130653261,-1.9597989949748744,0.9746770931315908
-0.07035175879396993,-1.9597989949748744,0.9746563494161189
-0.05025125628140703,-1.9597989949748744,0.9746407693130319
-0.03015075376884413,-1.9597989949748744,0.9746303719311371
-0.01005025125628145,-1.9597989949748744,0.9746251700423095
0.010050251256281229,-1.9597989949748744,0.9746251700423095
0.03015075376884413,-1.9597989949748744,0.9746303719311371
0.05025125628140703,-1.9597989949748744,0.9746407693130319
0.07035175879396993,-1.9597989949748744,0.9746563494161189
0.09045226130653283,-1.9597989949748744,0.9746770931315908
0.11055276381909529,-1.9597989949748744,0.9747029750722003
0.1306532663316582,-1.9597989949748744,0.9747339636497271
0.1507537688442211,-1.9597989949748744,0.9747700211709854
0.170854271356784,-1.9597989949748744,0.9748111039518217
0.1909547738693469,-1.9597989949748744,0.9748571624484694
0.2110552763819098,-1.9597989949748744,0.9749081414055268
0.23115577889447225,-1.9597989949748744,0.9749639800197374
0.25125628140703515,-1.9597989949748744,0.9750246121186859
0.27135678391959805,-1.9597989949748744,0.9750899663534331
0.29145728643216096,-1.9597989949748744,0.9751599664040757
0.31155778894472386,-1.9597989949748744,0.9752345311971365
0.3316582914572863,-1.9597989949748744,0.975313575133668
0.3517587939698492,-1.9597989949748744,0.9753970083269081
0.3718592964824121,-1.9597989949748744,0.9754847368482958
0.391959798994975,-1.9597989949748744,0.9755766629806449
0.4120603015075379,-1.9597989949748744,0.9756726854772672
0.4321608040201004,-1.9597989949748744,0.9757726998258248
0.4522613065326633,-1.9597989949748744,0.9758765985157176
0.4723618090452262,-1.9597989949748744,0.9759842713078113
0.4924623115577891,-1.9597989949748744,0.976095605505357
0.512562814070352,-1.9597989949748744,0.9762104862249578
0.5326633165829144,-1.9597989949748744,0.9763287966665095
0.5527638190954773,-1.9597989949748744,0.9764504183810546
0.5728643216080402,-1.9597989949748744,0.9765752315355674
0.5929648241206031,-1.9597989949748744,0.9767031151737137
0.613065326633166,-1.9597989949748744,0.9768339474717176
0.6331658291457285,-1.9597989949748744,0.9769676059885037
0.6532663316582914,-1.9597989949748744,0.977103967909362
0.6733668341708543,-1.9597989949748744,0.9772429102824394
0.6934673366834172,-1.9597989949748744,0.9773843102474472
0.7135678391959801,-1.9597989949748744,0.977528045256012
